Sede,Concepto,MesNum,Ingresos,Atenciones,Uds
total,Ultrasonido,5,53017.1,41,41
total,Ultrasonido,6,62068.81,47,48
total,Ultrasonido,7,79569.64,61,64
total,Ultrasonido,8,43232.64,37,37
total,Espermocultivo,1,1448.28,6,6
total,Espermocultivo,2,1448.28,3,3
total,Espermocultivo,3,1931.04,5,5
total,Espermocultivo,4,2413.8,5,5
total,Espermocultivo,5,2120.7,3,3
total,Espermocultivo,6,3275.88,4,4
total,Espermocultivo,7,4094.85,7,7
total,Espermocultivo,8,3275.88,4,4
total,Cultivo de Exudado Vaginal,1,3922.38,7,7
total,Cultivo de Exudado Vaginal,2,1681.02,3,3
total,Cultivo de Exudado Vaginal,3,1120.68,2,2
total,Cultivo de Exudado Vaginal,4,3922.38,7,7
total,Cultivo de Exudado Vaginal,5,1681.02,5,5
total,Cultivo de Exudado Vaginal,6,6163.74,11,11
total,Cultivo de Exudado Vaginal,7,7284.42,13,13
total,Cultivo de Exudado Vaginal,8,3922.38,7,7
total,Cultivo de orina,1,0.0,0,0
total,Cultivo de orina,2,0.0,0,0
total,Cultivo de orina,3,474.14,1,1
total,Cultivo de orina,4,0.0,0,0
total,Cultivo de orina,5,474.14,1,1
total,Cultivo de orina,6,0.0,0,0
total,Cultivo de orina,7,0.0,0,0
total,Cultivo de orina,8,474.14,1,1
total,Panel de drogas en orina (III),1,1594.83,1,1
total,Panel de drogas en orina (III),2,1594.83,1,1
total,Panel de drogas en orina (III),3,1594.83,1,1
total,Panel de drogas en orina (III),4,0.0,0,0
total,Panel de drogas en orina (III),5,0.0,0,0
total,Panel de drogas en orina (III),6,0.0,0,0
total,Panel de drogas en orina (III),7,1594.83,1,1
total,Panel de drogas en orina (III),8,1594.83,1,1
total,Urocultivo,1,3275.88,4,4
total,Urocultivo,2,4094.85,5,5
total,Urocultivo,3,4094.85,5,5
total,Urocultivo,4,8189.7,11,11
total,Urocultivo,5,4913.82,7,7
total,Urocultivo,6,1637.94,2,2
total,Urocultivo,7,1637.94,2,2
total,Urocultivo,8,3275.88,4,4
total,Cariotipo en sangre periférica,1,0.0,0,0
total,Cariotipo en sangre periférica,2,0.0,0,0
total,Cariotipo en sangre periférica,3,7887.93,1,1
total,Cariotipo en sangre periférica,4,7887.93,1,1
total,Cariotipo en sangre periférica,5,0.0,0,0
total,Cariotipo en sangre periférica,6,0.0,0,0
total,Cariotipo en sangre periférica,7,0.0,0,0
total,Cariotipo en sangre periférica,8,7887.93,1,1
total,Papanicolaou,1,4827.59,22,22
total,Papanicolaou,2,10894.88,45,45
total,Papanicolaou,3,18700.12,53,53
total,Papanicolaou,4,16486.26,40,40
total,Papanicolaou,5,6724.13,56,52
total,Papanicolaou,6,13448.28,72,72
total,Papanicolaou,7,16800.11,63,63
total,Papanicolaou,8,16508.63,64,62
total,Perfil ETS,1,0.0,0,0
total,Perfil ETS,2,0.0,0,0
total,Perfil ETS,3,0.0,0,0
total,Perfil ETS,4,0.0,0,0
total,Perfil ETS,5,128017.11,32,32
total,Perfil ETS,6,118275.76,28,28
total,Perfil ETS,7,172819.03,37,37
total,Perfil ETS,8,192827.62,46,46
total,Acido úrico,1,0.0,0,0
total,Acido úrico,2,0.0,0,0
total,Acido úrico,3,0.0,0,0
total,Acido úrico,4,118.1,1,1
total,Acido úrico,5,0.0,0,0
total,Acido úrico,6,118.1,1,1
total,Acido úrico,7,118.1,1,1
total,Acido úrico,8,0.0,0,0
total,Androstenediona,1,0.0,0,0
total,Androstenediona,2,0.0,0,0
total,Androstenediona,3,0.0,0,0
total,Androstenediona,4,387.93,1,1
total,Androstenediona,5,775.86,2,2
total,Androstenediona,6,0.0,0,0
total,Androstenediona,7,387.93,1,1
total,Androstenediona,8,0.0,0,0
total,Antimulleriana AMH (Nanogramos),1,0.0,0,0
total,Antimulleriana AMH (Nanogramos),2,17293.1,61,61
total,Antimulleriana AMH (Nanogramos),3,33241.38,127,127
total,Antimulleriana AMH (Nanogramos),4,26431.06,100,100
total,Antimulleriana AMH (Nanogramos),5,24224.16,108,108
total,Antimulleriana AMH (Nanogramos),6,17655.19,114,114
total,Antimulleriana AMH (Nanogramos),7,17137.95,108,108
total,Antimulleriana AMH (Nanogramos),8,37931.08,122,122
total,BUN,1,0.0,0,0
total,BUN,2,0.0,0,0
total,BUN,3,0.0,0,0
total,BUN,4,86.21,1,1
total,BUN,5,0.0,0,0
total,BUN,6,86.21,1,1
total,BUN,7,86.21,1,1
total,BUN,8,0.0,0,0
total,Biometria Hemática Pack,1,0.0,0,0
total,Biometria Hemática Pack,2,0.0,0,0
total,Biometria Hemática Pack,3,0.0,0,0
total,Biometria Hemática Pack,4,0.0,4,4
total,Biometria Hemática Pack,5,883.62,32,32
total,Biometria Hemática Pack,6,387.93,11,11
total,Biometria Hemática Pack,7,1140.59,14,14
total,Biometria Hemática Pack,8,775.86,11,11
total,CA 125,1,560.34,1,1
total,CA 125,2,0.0,0,0
total,CA 125,3,0.0,0,0
total,CA 125,4,0.0,0,0
total,CA 125,5,0.0,0,0
total,CA 125,6,560.34,1,1
total,CA 125,7,0.0,0,0
total,CA 125,8,560.34,1,1
total,Citomegalovirus IgG,1,0.0,0,0
total,Citomegalovirus IgG,2,0.0,0,0
total,Citomegalovirus IgG,3,0.0,0,0
total,Citomegalovirus IgG,4,0.0,0,0
total,Citomegalovirus IgG,5,0.0,0,0
total,Citomegalovirus IgG,6,0.0,0,0
total,Citomegalovirus IgG,7,0.0,0,0
total,Citomegalovirus IgG,8,536.21,1,1
total,Citomegalovirus IgM,1,0.0,0,0
total,Citomegalovirus IgM,2,0.0,0,0
total,Citomegalovirus IgM,3,0.0,0,0
total,Citomegalovirus IgM,4,0.0,0,0
total,Citomegalovirus IgM,5,0.0,0,0
total,Citomegalovirus IgM,6,0.0,0,0
total,Citomegalovirus IgM,7,0.0,0,0
total,Citomegalovirus IgM,8,536.21,1,1
total,Creatinina,1,0.0,0,0
total,Creatinina,2,180.0,1,1
total,Creatinina,3,0.0,0,0
total,Creatinina,4,540.0,3,3
total,Creatinina,5,0.0,0,0
total,Creatinina,6,180.0,1,1
total,Creatinina,7,180.0,1,1
total,Creatinina,8,90.0,1,1
total,Cultivo de anaerobios,1,0.0,0,0
total,Cultivo de anaerobios,2,0.0,0,0
total,Cultivo de anaerobios,3,0.0,0,0
total,Cultivo de anaerobios,4,0.0,0,0
total,Cultivo de anaerobios,5,0.0,0,0
total,Cultivo de anaerobios,6,0.0,0,0
total,Cultivo de anaerobios,7,0.0,0,0
total,Cultivo de anaerobios,8,560.34,1,1
total,Cultivo de secreción,1,0.0,0,0
total,Cultivo de secreción,2,0.0,0,0
total,Cultivo de secreción,3,0.0,0,0
total,Cultivo de secreción,4,0.0,0,0
total,Cultivo de secreción,5,0.0,0,0
total,Cultivo de secreción,6,0.0,0,0
total,Cultivo de secreción,7,0.0,0,0
total,Cultivo de secreción,8,560.34,1,1
total,Cultivos infecciosos masculinos,1,0.0,0,0
total,Cultivos infecciosos masculinos,2,0.0,0,0
total,Cultivos infecciosos masculinos,3,0.0,0,0
total,Cultivos infecciosos masculinos,4,0.0,0,0
total,Cultivos infecciosos masculinos,5,0.0,0,0
total,Cultivos infecciosos masculinos,6,0.0,0,0
total,Cultivos infecciosos masculinos,7,0.0,0,0
total,Cultivos infecciosos masculinos,8,4310.34,1,1
total,Estradiol,1,4109.83,8,10
total,Estradiol,2,7270.42,14,18
total,Estradiol,3,1560.34,4,4
total,Estradiol,4,3129.3,7,7
total,Estradiol,5,1564.65,7,7
total,Estradiol,6,1564.65,5,5
total,Estradiol,7,5737.05,11,11
total,Estradiol,8,3129.3,6,6
total,Estudio Homosisteina,1,0.0,0,0
total,Estudio Homosisteina,2,0.0,0,0
total,Estudio Homosisteina,3,0.0,0,0
total,Estudio Homosisteina,4,0.0,0,0
total,Estudio Homosisteina,5,0.0,0,0
total,Estudio Homosisteina,6,2000.0,1,1
total,Estudio Homosisteina,7,2000.0,1,1
total,Estudio Homosisteina,8,0.0,0,0
total,Examen general de orina,1,931.04,5,5
total,Examen general de orina,2,1163.8,6,6
total,Examen general de orina,3,1396.56,6,6
total,Examen general de orina,4,1862.08,8,8
total,Examen general de orina,5,931.04,4,4
total,Examen general de orina,6,232.76,1,1
total,Examen general de orina,7,1629.32,7,7
total,Examen general de orina,8,698.28,4,4
total,FSH,1,1939.65,6,6
total,FSH,2,1939.65,12,12
total,FSH,3,1551.72,6,6
total,FSH,4,1887.93,6,6
total,FSH,5,775.86,3,3
total,FSH,6,1163.79,3,3
total,FSH,7,3051.72,9,9
total,FSH,8,1163.79,3,3
total,"FSH, LH, Estradiol",1,1379.31,1,1
total,"FSH, LH, Estradiol",2,0.0,0,0
total,"FSH, LH, Estradiol",3,0.0,0,0
total,"FSH, LH, Estradiol",4,0.0,0,0
total,"FSH, LH, Estradiol",5,0.0,0,0
total,"FSH, LH, Estradiol",6,0.0,0,0
total,"FSH, LH, Estradiol",7,1379.31,1,1
total,"FSH, LH, Estradiol",8,0.0,0,0
total,Ferritina,1,0.0,0,0
total,Ferritina,2,0.0,0,0
total,Ferritina,3,0.0,0,0
total,Ferritina,4,0.0,0,0
total,Ferritina,5,0.0,0,0
total,Ferritina,6,0.0,0,0
total,Ferritina,7,722.42,2,2
total,Ferritina,8,0.0,0,0
total,Folatos,1,0.0,0,0
total,Folatos,2,0.0,0,0
total,Folatos,3,0.0,0,0
total,Folatos,4,0.0,0,0
total,Folatos,5,0.0,0,0
total,Folatos,6,0.0,0,0
total,Folatos,7,438.79,1,1
total,Folatos,8,0.0,0,0
total,Globulina Transportadora de Hormonas sexuales ( SHBG),1,0.0,0,0
total,Globulina Transportadora de Hormonas sexuales ( SHBG),2,0.0,0,0
total,Globulina Transportadora de Hormonas sexuales ( SHBG),3,0.0,0,0
total,Globulina Transportadora de Hormonas sexuales ( SHBG),4,1172.4,4,4
total,Globulina Transportadora de Hormonas sexuales ( SHBG),5,2637.9,9,9
total,Globulina Transportadora de Hormonas sexuales ( SHBG),6,586.2,2,2
total,Globulina Transportadora de Hormonas sexuales ( SHBG),7,586.2,3,3
total,Globulina Transportadora de Hormonas sexuales ( SHBG),8,586.2,4,2
total,Glucosa,1,3603.54,20,20
total,Glucosa,2,1896.6,10,10
total,Glucosa,3,1137.96,6,6
total,Glucosa,4,1706.94,9,9
total,Glucosa,5,758.64,4,4
total,Glucosa,6,1896.6,10,10
total,Glucosa,7,3413.88,18,18
total,Glucosa,8,1991.43,11,11
total,Grupo Sanguíneo RH,1,2759.09,62,62
total,Grupo Sanguíneo RH,2,1275.88,42,42
total,Grupo Sanguíneo RH,3,2870.73,53,53
total,Grupo Sanguíneo RH,4,3189.7,53,53
total,Grupo Sanguíneo RH,5,956.91,26,26
total,Grupo Sanguíneo RH,6,0.0,1,1
total,Grupo Sanguíneo RH,7,637.94,10,10
total,Grupo Sanguíneo RH,8,637.94,11,11
total,Hemoglobina glicosilada,1,5215.54,11,11
total,Hemoglobina glicosilada,2,1896.56,4,4
total,Hemoglobina glicosilada,3,948.28,2,2
total,Hemoglobina glicosilada,4,2844.84,7,7
total,Hemoglobina glicosilada,5,1896.56,4,4
total,Hemoglobina glicosilada,6,4712.95,10,10
total,Hemoglobina glicosilada,7,8246.59,18,18
total,Hemoglobina glicosilada,8,2370.7,6,6
total,Hepatitis B HBeAg,1,0.0,0,0
total,Hepatitis B HBeAg,2,1939.65,4,4
total,Hepatitis B HBeAg,3,0.0,0,0
total,Hepatitis B HBeAg,4,0.0,0,0
total,Hepatitis B HBeAg,5,646.55,1,1
total,Hepatitis B HBeAg,6,0.0,0,0
total,Hepatitis B HBeAg,7,0.0,0,0
total,Hepatitis B HBeAg,8,646.55,2,2
total,Hepatitis B superficie HBsAg,1,0.0,0,0
total,Hepatitis B superficie HBsAg,2,862.07,1,1
total,Hepatitis B superficie HBsAg,3,1293.1,2,2
total,Hepatitis B superficie HBsAg,4,0.0,0,0
total,Hepatitis B superficie HBsAg,5,818.97,1,1
total,Hepatitis B superficie HBsAg,6,0.0,0,0
total,Hepatitis B superficie HBsAg,7,862.07,1,1
total,Hepatitis B superficie HBsAg,8,862.07,1,1
total,Hepatitis C,1,0.0,0,0
total,Hepatitis C,2,1637.94,2,2
total,Hepatitis C,3,818.97,1,1
total,Hepatitis C,4,0.0,0,0
total,Hepatitis C,5,818.97,1,1
total,Hepatitis C,6,0.0,0,0
total,Hepatitis C,7,0.0,0,0
total,Hepatitis C,8,1637.94,2,2
total,Hormona Luteinizante (LH),1,0.0,0,0
total,Hormona Luteinizante (LH),2,2086.2,6,7
total,Hormona Luteinizante (LH),3,3129.3,11,11
total,Hormona Luteinizante (LH),4,3650.85,8,8
total,Hormona Luteinizante (LH),5,5737.05,18,18
total,Hormona Luteinizante (LH),6,3129.3,9,9
total,Hormona Luteinizante (LH),7,6780.15,16,16
total,Hormona Luteinizante (LH),8,5215.5,18,16
total,Idice HOMA,1,0.0,0,0
total,Idice HOMA,2,0.0,0,0
total,Idice HOMA,3,0.0,0,0
total,Idice HOMA,4,0.0,0,0
total,Idice HOMA,5,0.0,0,0
total,Idice HOMA,6,0.0,0,0
total,Idice HOMA,7,303.28,1,1
total,Idice HOMA,8,0.0,0,0
total,Insulina basal,1,11853.5,26,26
total,Insulina basal,2,6163.82,13,13
total,Insulina basal,3,5215.54,12,12
total,Insulina basal,4,7112.1,16,16
total,Insulina basal,5,5215.54,11,11
total,Insulina basal,6,8060.38,17,17
total,Insulina basal,7,15405.24,34,34
total,Insulina basal,8,8928.48,20,20
total,Marcadores tumorales ovario,1,0.0,0,0
total,Marcadores tumorales ovario,2,0.0,0,0
total,Marcadores tumorales ovario,3,0.0,0,0
total,Marcadores tumorales ovario,4,0.0,0,0
total,Marcadores tumorales ovario,5,0.0,0,0
total,Marcadores tumorales ovario,6,0.0,0,0
total,Marcadores tumorales ovario,7,0.0,0,0
total,Marcadores tumorales ovario,8,4137.93,3,3
total,Panel de detección de 10 ETS,1,0.0,0,0
total,Panel de detección de 10 ETS,2,0.0,0,0
total,Panel de detección de 10 ETS,3,0.0,0,0
total,Panel de detección de 10 ETS,4,0.0,0,0
total,Panel de detección de 10 ETS,5,0.0,0,0
total,Panel de detección de 10 ETS,6,0.0,0,0
total,Panel de detección de 10 ETS,7,0.0,0,0
total,Panel de detección de 10 ETS,8,4741.38,1,1
total,Paquete Análisis Serología,1,81955.09,64,62
total,Paquete Análisis Serología,2,66422.34,44,44
total,Paquete Análisis Serología,3,89418.01,71,72
total,Paquete Análisis Serología,4,112758.5,65,65
total,Paquete Análisis Serología,5,91538.17,51,51
total,Paquete Análisis Serología,6,90387.83,57,57
total,Paquete Análisis Serología,7,112736.95,68,68
total,Paquete Análisis Serología,8,123383.49,90,90
total,Paquete Hormonas Basales,1,31853.46,28,28
total,Paquete Hormonas Basales,2,23275.89,11,11
total,Paquete Hormonas Basales,3,20534.5,12,12
total,Paquete Hormonas Basales,4,33620.73,13,13
total,Paquete Hormonas Basales,5,15000.02,6,6
total,Paquete Hormonas Basales,6,22689.67,19,19
total,Paquete Hormonas Basales,7,31034.52,24,24
total,Paquete Hormonas Basales,8,7758.63,5,5
total,Perfil Hepatico,1,0.0,0,0
total,Perfil Hepatico,2,0.0,0,0
total,Perfil Hepatico,3,0.0,0,0
total,Perfil Hepatico,4,0.0,0,0
total,Perfil Hepatico,5,0.0,0,0
total,Perfil Hepatico,6,629.31,1,1
total,Perfil Hepatico,7,629.31,1,1
total,Perfil Hepatico,8,566.38,2,2
total,Perfil TORCH IgG e IgM,1,3017.24,1,1
total,Perfil TORCH IgG e IgM,2,6034.48,2,2
total,Perfil TORCH IgG e IgM,3,6034.48,2,2
total,Perfil TORCH IgG e IgM,4,12068.96,4,4
total,Perfil TORCH IgG e IgM,5,3017.24,1,1
total,Perfil TORCH IgG e IgM,6,0.0,0,0
total,Perfil TORCH IgG e IgM,7,6034.48,2,2
total,Perfil TORCH IgG e IgM,8,6034.48,2,2
total,Perfil Tiroideo con Ac. Antitiroideos,1,14827.6,8,8
total,Perfil Tiroideo con Ac. Antitiroideos,2,1853.45,1,1
total,Perfil Tiroideo con Ac. Antitiroideos,3,7413.8,4,4
total,Perfil Tiroideo con Ac. Antitiroideos,4,12017.77,7,7
total,Perfil Tiroideo con Ac. Antitiroideos,5,11120.7,8,8
total,Perfil Tiroideo con Ac. Antitiroideos,6,9156.04,5,5
total,Perfil Tiroideo con Ac. Antitiroideos,7,9156.04,5,5
total,Perfil Tiroideo con Ac. Antitiroideos,8,11120.7,6,6
total,Perfil androgenico femenino,1,0.0,0,0
total,Perfil androgenico femenino,2,0.0,0,0
total,Perfil androgenico femenino,3,0.0,0,0
total,Perfil androgenico femenino,4,4310.34,2,2
total,Perfil androgenico femenino,5,4310.34,2,2
total,Perfil androgenico femenino,6,0.0,0,0
total,Perfil androgenico femenino,7,4310.34,2,2
total,Perfil androgenico femenino,8,2155.17,1,1
total,Perfil bioquímico de 24 elementos,1,0.0,0,0
total,Perfil bioquímico de 24 elementos,2,0.0,0,0
total,Perfil bioquímico de 24 elementos,3,2370.68,2,2
total,Perfil bioquímico de 24 elementos,4,4741.36,4,4
total,Perfil bioquímico de 24 elementos,5,0.0,0,0
total,Perfil bioquímico de 24 elementos,6,0.0,0,0
total,Perfil bioquímico de 24 elementos,7,1185.34,1,1
total,Perfil bioquímico de 24 elementos,8,1185.34,1,1
total,Perfil bioquímico de 35 elementos,1,0.0,0,0
total,Perfil bioquímico de 35 elementos,2,0.0,0,0
total,Perfil bioquímico de 35 elementos,3,0.0,0,0
total,Perfil bioquímico de 35 elementos,4,4741.38,2,2
total,Perfil bioquímico de 35 elementos,5,7112.07,3,3
total,Perfil bioquímico de 35 elementos,6,0.0,0,0
total,Perfil bioquímico de 35 elementos,7,2228.45,1,1
total,Perfil bioquímico de 35 elementos,8,0.0,0,0
total,Perfil de lípidos,1,853.45,1,1
total,Perfil de lípidos,2,1706.9,2,2
total,Perfil de lípidos,3,853.45,1,1
total,Perfil de lípidos,4,0.0,0,0
total,Perfil de lípidos,5,682.76,1,1
total,Perfil de lípidos,6,1706.9,2,2
total,Perfil de lípidos,7,5174.15,8,8
total,Perfil de lípidos,8,5035.35,6,6
total,Perfil disparo captura,1,0.0,41,41
total,Perfil disparo captura,2,2151.0,35,35
total,Perfil disparo captura,3,0.0,43,43
total,Perfil disparo captura,4,2052.1,41,41
total,Perfil disparo captura,5,1434.0,45,45
total,Perfil disparo captura,6,717.0,47,47
total,Perfil disparo captura,7,2585.98,47,47
total,Perfil disparo captura,8,1434.0,59,59
total,Perfil inicio,1,1195.0,86,86
total,Perfil inicio,2,2390.0,68,68
total,Perfil inicio,3,3585.0,83,83
total,Perfil inicio,4,5975.0,79,79
total,Perfil inicio,5,0.0,93,93
total,Perfil inicio,6,478.0,62,62
total,Perfil inicio,7,0.0,84,84
total,Perfil inicio,8,1985.18,98,98
total,Perfil pre captura,1,0.0,9,9
total,Perfil pre captura,2,0.0,1,1
total,Perfil pre captura,3,0.0,4,4
total,Perfil pre captura,4,0.0,1,1
total,Perfil pre captura,5,0.0,0,0
total,Perfil pre captura,6,0.0,3,3
total,Perfil pre captura,7,412.07,3,3
total,Perfil pre captura,8,0.0,3,3
total,Perfil pre operatorio CDMX,1,0.0,0,0
total,Perfil pre operatorio CDMX,2,0.0,0,0
total,Perfil pre operatorio CDMX,3,0.0,0,0
total,Perfil pre operatorio CDMX,4,0.0,0,0
total,Perfil pre operatorio CDMX,5,862.06,9,9
total,Perfil pre operatorio CDMX,6,862.06,16,16
total,Perfil pre operatorio CDMX,7,3017.21,26,26
total,Perfil pre operatorio CDMX,8,3448.24,35,35
total,Perfil pre operatorios,1,0.0,0,0
total,Perfil pre operatorios,2,0.0,0,0
total,Perfil pre operatorios,3,0.0,0,0
total,Perfil pre operatorios,4,0.0,0,0
total,Perfil pre operatorios,5,2844.81,13,13
total,Perfil pre operatorios,6,431.03,19,19
total,Perfil pre operatorios,7,646.55,17,17
total,Perfil pre operatorios,8,862.06,16,16
total,Perfil pre transferencia,1,0.0,31,31
total,Perfil pre transferencia,2,0.0,28,28
total,Perfil pre transferencia,3,478.0,29,29
total,Perfil pre transferencia,4,478.0,25,25
total,Perfil pre transferencia,5,478.0,28,28
total,Perfil pre transferencia,6,0.0,33,33
total,Perfil pre transferencia,7,478.0,37,37
total,Perfil pre transferencia,8,478.0,33,33
total,Perfil prenatal,1,55819.05,19,19
total,Perfil prenatal,2,22327.62,9,9
total,Perfil prenatal,3,57222.5,26,26
total,Perfil prenatal,4,31705.22,18,18
total,Perfil prenatal,5,41465.58,13,13
total,Perfil prenatal,6,60603.54,19,19
total,Perfil prenatal,7,41465.58,17,17
total,Perfil prenatal,8,70172.52,30,30
total,Perfil preoperatorio básico,1,0.0,0,0
total,Perfil preoperatorio básico,2,1997.41,2,2
total,Perfil preoperatorio básico,3,0.0,0,0
total,Perfil preoperatorio básico,4,0.0,0,0
total,Perfil preoperatorio básico,5,0.0,0,0
total,Perfil preoperatorio básico,6,1120.69,1,1
total,Perfil preoperatorio básico,7,0.0,0,0
total,Perfil preoperatorio básico,8,1120.69,1,1
total,Perfil preparación endometrial,1,0.0,67,67
total,Perfil preparación endometrial,2,1912.0,49,49
total,Perfil preparación endometrial,3,478.0,66,66
total,Perfil preparación endometrial,4,478.0,45,45
total,Perfil preparación endometrial,5,1434.0,66,62
total,Perfil preparación endometrial,6,1434.0,60,60
total,Perfil preparación endometrial,7,478.0,73,73
total,Perfil preparación endometrial,8,3824.0,77,77
total,Perfil seguimiento folicular,1,0.0,132,132
total,Perfil seguimiento folicular,2,2390.0,114,115
total,Perfil seguimiento folicular,3,2390.0,113,114
total,Perfil seguimiento folicular,4,2868.0,111,111
total,Perfil seguimiento folicular,5,5258.0,118,118
total,Perfil seguimiento folicular,6,2390.0,98,98
total,Perfil seguimiento folicular,7,3345.18,108,108
total,Perfil seguimiento folicular,8,956.0,104,104
total,Perfil tiroideo sin anticuerpos,1,0.0,0,0
total,Perfil tiroideo sin anticuerpos,2,0.0,0,0
total,Perfil tiroideo sin anticuerpos,3,0.0,0,0
total,Perfil tiroideo sin anticuerpos,4,0.0,0,0
total,Perfil tiroideo sin anticuerpos,5,896.55,1,1
total,Perfil tiroideo sin anticuerpos,6,3586.2,4,4
total,Perfil tiroideo sin anticuerpos,7,1793.1,2,2
total,Perfil tiroideo sin anticuerpos,8,3586.2,4,4
total,Progesterona,1,1551.72,6,6
total,Progesterona,2,4655.16,20,24
total,Progesterona,3,1551.72,5,5
total,Progesterona,4,1163.79,8,8
total,Progesterona,5,775.86,6,6
total,Progesterona,6,3491.37,12,12
total,Progesterona,7,4267.23,13,13
total,Progesterona,8,4655.16,13,13
total,Prolactina,1,8899.12,26,26
total,Prolactina,2,3879.3,13,13
total,Prolactina,3,6594.81,17,17
total,Prolactina,4,5772.41,16,16
total,Prolactina,5,3879.3,10,10
total,Prolactina,6,4655.16,12,12
total,Prolactina,7,9310.32,24,24
total,Prolactina,8,8534.46,24,24
total,Química Sanguínea 28 elementos,1,14655.2,10,10
total,Química Sanguínea 28 elementos,2,7327.6,6,6
total,Química Sanguínea 28 elementos,3,8793.12,9,9
total,Química Sanguínea 28 elementos,4,11548.3,8,8
total,Química Sanguínea 28 elementos,5,12896.57,10,10
total,Química Sanguínea 28 elementos,6,8793.12,7,7
total,Química Sanguínea 28 elementos,7,12368.99,9,9
total,Química Sanguínea 28 elementos,8,7239.67,7,7
total,Química Sanguínea 29 elementos,1,0.0,0,0
total,Química Sanguínea 29 elementos,2,0.0,0,0
total,Química Sanguínea 29 elementos,3,0.0,0,0
total,Química Sanguínea 29 elementos,4,0.0,0,0
total,Química Sanguínea 29 elementos,5,0.0,0,0
total,Química Sanguínea 29 elementos,6,0.0,0,0
total,Química Sanguínea 29 elementos,7,2931.04,2,2
total,Química Sanguínea 29 elementos,8,0.0,0,0
total,Química Sanguínea 6 elementos,1,0.0,0,0
total,Química Sanguínea 6 elementos,2,0.0,0,0
total,Química Sanguínea 6 elementos,3,560.34,1,1
total,Química Sanguínea 6 elementos,4,1120.68,2,2
total,Química Sanguínea 6 elementos,5,0.0,0,0
total,Química Sanguínea 6 elementos,6,0.0,0,0
total,Química Sanguínea 6 elementos,7,653.44,2,2
total,Química Sanguínea 6 elementos,8,504.31,1,1
total,Subunidad beta cuantitativa,1,4741.4,36,36
total,Subunidad beta cuantitativa,2,1896.56,67,67
total,Subunidad beta cuantitativa,3,1422.42,45,45
total,Subunidad beta cuantitativa,4,3764.67,61,61
total,Subunidad beta cuantitativa,5,6637.96,49,49
total,Subunidad beta cuantitativa,6,4741.4,64,64
total,Subunidad beta cuantitativa,7,3318.98,41,41
total,Subunidad beta cuantitativa,8,2370.7,59,59
total,T3 - Total,1,0.0,0,0
total,T3 - Total,2,0.0,0,0
total,T3 - Total,3,0.0,0,0
total,T3 - Total,4,0.0,0,0
total,T3 - Total,5,0.0,0,0
total,T3 - Total,6,0.0,0,0
total,T3 - Total,7,87.14,1,1
total,T3 - Total,8,0.0,0,0
total,T4 - Libre,1,551.72,2,2
total,T4 - Libre,2,1655.16,6,6
total,T4 - Libre,3,1103.44,6,6
total,T4 - Libre,4,1103.44,5,5
total,T4 - Libre,5,1379.3,5,5
total,T4 - Libre,6,827.58,4,4
total,T4 - Libre,7,1774.13,7,7
total,T4 - Libre,8,827.58,7,5
total,T4 - Total,1,0.0,0,0
total,T4 - Total,2,0.0,0,0
total,T4 - Total,3,0.0,0,0
total,T4 - Total,4,0.0,0,0
total,T4 - Total,5,0.0,0,0
total,T4 - Total,6,275.86,1,1
total,T4 - Total,7,87.12,1,1
total,T4 - Total,8,0.0,0,0
total,TSH,1,2692.24,11,11
total,TSH,2,2715.51,10,10
total,TSH,3,4267.23,16,16
total,TSH,4,5384.48,14,14
total,TSH,5,4267.23,11,11
total,TSH,6,3103.44,9,9
total,TSH,7,6594.81,17,17
total,TSH,8,4616.37,20,14
total,Testosterona Libre,1,0.0,0,0
total,Testosterona Libre,2,0.0,0,0
total,Testosterona Libre,3,0.0,0,0
total,Testosterona Libre,4,2155.18,2,2
total,Testosterona Libre,5,1077.59,1,1
total,Testosterona Libre,6,0.0,0,0
total,Testosterona Libre,7,0.0,0,0
total,Testosterona Libre,8,1077.59,1,1
total,Testosterona Total,1,827.58,3,3
total,Testosterona Total,2,275.86,1,1
total,Testosterona Total,3,551.72,2,2
total,Testosterona Total,4,551.72,2,2
total,Testosterona Total,5,1931.02,7,7
total,Testosterona Total,6,1103.44,4,4
total,Testosterona Total,7,0.0,0,0
total,Testosterona Total,8,1353.45,2,2
total,Testosterona Total y Testosterona Libre,1,818.97,1,1
total,Testosterona Total y Testosterona Libre,2,1637.94,2,2
total,Testosterona Total y Testosterona Libre,3,0.0,0,0
total,Testosterona Total y Testosterona Libre,4,3275.88,4,4
total,Testosterona Total y Testosterona Libre,5,1637.94,2,2
total,Testosterona Total y Testosterona Libre,6,0.0,0,0
total,Testosterona Total y Testosterona Libre,7,2456.91,3,3
total,Testosterona Total y Testosterona Libre,8,818.97,3,1
total,Testosterona biodisponible,1,0.0,0,0
total,Testosterona biodisponible,2,0.0,0,0
total,Testosterona biodisponible,3,0.0,0,0
total,Testosterona biodisponible,4,1384.48,1,1
total,Testosterona biodisponible,5,0.0,0,0
total,Testosterona biodisponible,6,0.0,0,0
total,Testosterona biodisponible,7,0.0,0,0
total,Testosterona biodisponible,8,1379.31,3,1
total,Tiempos de Coagulación,1,7127.13,63,63
total,Tiempos de Coagulación,2,4818.95,43,43
total,Tiempos de Coagulación,3,5844.81,52,52
total,Tiempos de Coagulación,4,5844.81,52,52
total,Tiempos de Coagulación,5,2999.99,28,28
